slur,reading,image
urn:cite:hmt:VenAslur.24_1,urn:cts:greekLit:tlg001.msA.hmt:24.5@πανδαμάτωρ,"urn:cite:hmt:vaimg.VA311RN-0481@0.278,0.1929,0.119,0.027"
